Answer.bonus,trial,color,workerid,init_images,percentage,type,utterance_label,label,Answer.condition,clicked,Answer.time_in_minutes,block,block_trial,utterance,position
327,48,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,1,12.4045,6,8, The machine dispensed some of the,2
327,48,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,12.4045,6,8, The machine dispensed some of the orange ones.,1
327,48,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,12.4045,6,8, The machine dispensed some of the orange ones.,2
327,49,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,12.4045,7,1, The machine dispensed,1
327,49,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,12.4045,7,1, The machine dispensed,2
327,49,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,12.4045,7,1, The machine dispensed most of the,1
327,49,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,12.4045,7,1, The machine dispensed most of the,2
327,49,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,12.4045,7,1, The machine dispensed most of the orange ones.,1
327,49,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,12.4045,7,1, The machine dispensed most of the orange ones.,2
327,50,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,12.4045,7,2, The machine dispensed,1
327,50,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,12.4045,7,2, The machine dispensed,2
327,50,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,12.4045,7,2, The machine dispensed some of the,1
327,50,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,12.4045,7,2, The machine dispensed some of the,2
327,50,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,12.4045,7,2, The machine dispensed some of the blue ones.,1
327,50,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,12.4045,7,2, The machine dispensed some of the blue ones.,2
327,51,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,0,12.4045,7,3, The machine dispensed,1
327,51,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,1,12.4045,7,3, The machine dispensed,2
327,51,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,7,3, The machine dispensed all of the,1
327,51,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,12.4045,7,3, The machine dispensed all of the,2
327,51,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,12.4045,7,3, The machine dispensed all of the orange ones.,1
327,51,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,12.4045,7,3, The machine dispensed all of the orange ones.,2
327,52,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,12.4045,7,4, The machine dispensed,1
327,52,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,12.4045,7,4, The machine dispensed,2
327,52,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,7,4, The machine dispensed some of the,1
327,52,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,7,4, The machine dispensed some of the,2
327,52,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,12.4045,7,4, The machine dispensed some of the blue ones.,1
327,52,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,12.4045,7,4, The machine dispensed some of the blue ones.,2
327,53,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,7,5, The machine dispensed,1
327,53,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,12.4045,7,5, The machine dispensed,2
327,53,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,7,5, The machine dispensed most of the,1
327,53,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,7,5, The machine dispensed most of the,2
327,53,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,12.4045,7,5, The machine dispensed most of the blue ones.,1
327,53,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,12.4045,7,5, The machine dispensed most of the blue ones.,2
327,54,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,0,12.4045,7,6, The machine dispensed,1
327,54,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,1,12.4045,7,6, The machine dispensed,2
327,54,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,7,6, The machine dispensed none of the,1
327,54,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,7,6, The machine dispensed none of the,2
327,54,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,12.4045,7,6, The machine dispensed none of the orange ones.,1
327,54,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,12.4045,7,6, The machine dispensed none of the orange ones.,2
327,55,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,0,12.4045,7,7, The machine dispensed,1
327,55,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,1,12.4045,7,7, The machine dispensed,2
327,55,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,7,7, The machine dispensed most of the,1
327,55,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,7,7, The machine dispensed most of the,2
327,55,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,12.4045,7,7, The machine dispensed most of the blue ones.,1
327,55,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,12.4045,7,7, The machine dispensed most of the blue ones.,2
327,56,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,1,12.4045,7,8, The machine dispensed,1
327,56,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,0,12.4045,7,8, The machine dispensed,2
327,56,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,1,12.4045,7,8, The machine dispensed some of the,1
327,56,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,0,12.4045,7,8, The machine dispensed some of the,2
327,56,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,12.4045,7,8, The machine dispensed some of the blue ones.,1
327,56,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,12.4045,7,8, The machine dispensed some of the blue ones.,2
327,57,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,1,12.4045,8,1, The machine dispensed,1
327,57,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,0,12.4045,8,1, The machine dispensed,2
327,57,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,1,12.4045,8,1, The machine dispensed some of the,1
327,57,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,0,12.4045,8,1, The machine dispensed some of the,2
327,57,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,12.4045,8,1, The machine dispensed some of the orange ones.,1
327,57,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,12.4045,8,1, The machine dispensed some of the orange ones.,2
327,58,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,0,12.4045,8,2, The machine dispensed,1
327,58,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,1,12.4045,8,2, The machine dispensed,2
327,58,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,0,12.4045,8,2, The machine dispensed some of the,1
327,58,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,1,12.4045,8,2, The machine dispensed some of the,2
327,58,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,12.4045,8,2, The machine dispensed some of the blue ones.,1
327,58,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,12.4045,8,2, The machine dispensed some of the blue ones.,2
327,59,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,8,3, The machine dispensed,1
327,59,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,12.4045,8,3, The machine dispensed,2
327,59,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,8,3, The machine dispensed most of the,1
327,59,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,8,3, The machine dispensed most of the,2
327,59,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,12.4045,8,3, The machine dispensed most of the blue ones.,1
327,59,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,12.4045,8,3, The machine dispensed most of the blue ones.,2
327,60,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,prior,competitor,some,1,12.4045,8,4, The machine dispensed,1
327,60,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,prior,target,some,0,12.4045,8,4, The machine dispensed,2
327,60,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,quantifier,competitor,some,0,12.4045,8,4, The machine dispensed most of the,1
327,60,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,quantifier,target,some,1,12.4045,8,4, The machine dispensed most of the,2
327,60,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,color,competitor,some,0,12.4045,8,4, The machine dispensed most of the orange ones.,1
327,60,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,color,target,some,1,12.4045,8,4, The machine dispensed most of the orange ones.,2
327,61,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,prior,competitor,some,1,12.4045,8,5, The machine dispensed,1
327,61,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,prior,target,some,0,12.4045,8,5, The machine dispensed,2
327,61,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,8,5, The machine dispensed most of the,1
327,61,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,8,5, The machine dispensed most of the,2
327,61,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,color,competitor,some,0,12.4045,8,5, The machine dispensed most of the orange ones.,1
327,61,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,color,target,some,1,12.4045,8,5, The machine dispensed most of the orange ones.,2
327,62,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,1,12.4045,8,6, The machine dispensed,1
327,62,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,0,12.4045,8,6, The machine dispensed,2
327,62,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,12.4045,8,6, The machine dispensed all of the,1
327,62,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,8,6, The machine dispensed all of the,2
327,62,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,12.4045,8,6, The machine dispensed all of the orange ones.,1
327,62,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,12.4045,8,6, The machine dispensed all of the orange ones.,2
327,63,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,0,12.4045,8,7, The machine dispensed,1
327,63,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,1,12.4045,8,7, The machine dispensed,2
327,63,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,8,7, The machine dispensed none of the,1
327,63,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,8,7, The machine dispensed none of the,2
327,63,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,12.4045,8,7, The machine dispensed none of the blue ones.,1
327,63,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,12.4045,8,7, The machine dispensed none of the blue ones.,2
327,64,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,12.4045,8,8, The machine dispensed,1
327,64,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,12.4045,8,8, The machine dispensed,2
327,64,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,8,8, The machine dispensed some of the,1
327,64,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,8,8, The machine dispensed some of the,2
327,64,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,12.4045,8,8, The machine dispensed some of the orange ones.,1
327,64,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,12.4045,8,8, The machine dispensed some of the orange ones.,2
327,1,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,11.670333333333334,1,1, The machine dispensed,1
327,1,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,11.670333333333334,1,1, The machine dispensed,2
327,1,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,11.670333333333334,1,1, The machine dispensed most of the,1
327,1,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,11.670333333333334,1,1, The machine dispensed most of the,2
327,1,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,11.670333333333334,1,1, The machine dispensed most of the orange ones.,1
327,1,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,11.670333333333334,1,1, The machine dispensed most of the orange ones.,2
327,2,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,0,11.670333333333334,1,2, The machine dispensed,1
327,2,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,1,11.670333333333334,1,2, The machine dispensed,2
327,2,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,0,11.670333333333334,1,2, The machine dispensed some of the,1
327,2,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,1,11.670333333333334,1,2, The machine dispensed some of the,2
327,2,orange,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,11.670333333333334,1,2, The machine dispensed some of the orange ones.,1
327,2,blue,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,11.670333333333334,1,2, The machine dispensed some of the orange ones.,2
327,3,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,1,11.670333333333334,1,3, The machine dispensed,1
327,3,orange,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,0,11.670333333333334,1,3, The machine dispensed,2
327,3,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,1,11.670333333333334,1,3, The machine dispensed most of the,1
327,3,orange,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,0,11.670333333333334,1,3, The machine dispensed most of the,2
327,3,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,11.670333333333334,1,3, The machine dispensed most of the orange ones.,1
327,3,orange,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,11.670333333333334,1,3, The machine dispensed most of the orange ones.,2
327,4,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,11.670333333333334,1,4, The machine dispensed,1
327,4,orange,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,11.670333333333334,1,4, The machine dispensed,2
327,4,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,11.670333333333334,1,4, The machine dispensed some of the,1
327,4,orange,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,11.670333333333334,1,4, The machine dispensed some of the,2
327,4,blue,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,11.670333333333334,1,4, The machine dispensed some of the blue ones.,1
