trial,color,block_trial,clicked,utterance,type,Answer.condition,position,Answer.time_in_minutes,Answer.bonus,label,utterance_label,init_images,workerid,block,percentage
63,blue,7,0, The machine dispensed,25_60_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
63,orange,7,1, The machine dispensed some of the,25_60_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
63,blue,7,0, The machine dispensed some of the,25_60_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
63,orange,7,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
63,blue,7,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
64,orange,8,0, The machine dispensed,25_100_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
64,blue,8,1, The machine dispensed,25_100_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,100
64,orange,8,0, The machine dispensed some of the,25_100_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
64,blue,8,1, The machine dispensed some of the,25_100_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,100
64,orange,8,1, The machine dispensed some of the orange ones.,25_100_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
64,blue,8,0, The machine dispensed some of the orange ones.,25_100_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,100
1,orange,1,1, The machine dispensed,40_0_2,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
1,blue,1,0, The machine dispensed,40_0_2,many_many,2,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
1,orange,1,0, The machine dispensed none of the,40_0_2,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
1,blue,1,1, The machine dispensed none of the,40_0_2,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
1,orange,1,0, The machine dispensed none of the blue ones.,40_0_2,many_many,1,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
1,blue,1,1, The machine dispensed none of the blue ones.,40_0_2,many_many,2,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
2,orange,2,1, The machine dispensed,25_100_2,many_many,1,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,100
2,blue,2,0, The machine dispensed,25_100_2,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
2,orange,2,1, The machine dispensed all of the,25_100_2,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,100
2,blue,2,0, The machine dispensed all of the,25_100_2,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
2,orange,2,1, The machine dispensed all of the orange ones.,25_100_2,many_many,1,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,100
2,blue,2,0, The machine dispensed all of the orange ones.,25_100_2,many_many,2,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
3,orange,3,1, The machine dispensed,60_90_1,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,90
3,blue,3,0, The machine dispensed,60_90_1,many_many,2,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
3,orange,3,1, The machine dispensed many of the,60_90_1,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,90
3,blue,3,0, The machine dispensed many of the,60_90_1,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
3,orange,3,0, The machine dispensed many of the blue ones.,60_90_1,many_many,1,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,90
3,blue,3,1, The machine dispensed many of the blue ones.,60_90_1,many_many,2,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
4,orange,4,0, The machine dispensed,40_0_1,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
4,blue,4,1, The machine dispensed,40_0_1,many_many,2,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
4,orange,4,0, The machine dispensed some of the,40_0_1,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
4,blue,4,1, The machine dispensed some of the,40_0_1,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
4,orange,4,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,0
4,blue,4,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,40
5,blue,5,0, The machine dispensed,60_90_2,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,90
5,orange,5,1, The machine dispensed,60_90_2,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
5,blue,5,1, The machine dispensed many of the,60_90_2,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,90
5,orange,5,0, The machine dispensed many of the,60_90_2,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
5,blue,5,1, The machine dispensed many of the blue ones.,60_90_2,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,90
5,orange,5,0, The machine dispensed many of the blue ones.,60_90_2,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
6,blue,6,0, The machine dispensed,25_60_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
6,orange,6,1, The machine dispensed,25_60_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
6,blue,6,0, The machine dispensed some of the,25_60_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
6,orange,6,1, The machine dispensed some of the,25_60_1,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
6,blue,6,1, The machine dispensed some of the blue ones.,25_60_1,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
6,orange,6,0, The machine dispensed some of the blue ones.,25_60_1,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,60
7,blue,7,0, The machine dispensed,25_100_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
7,orange,7,1, The machine dispensed,25_100_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,100
7,blue,7,1, The machine dispensed some of the,25_100_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
7,orange,7,0, The machine dispensed some of the,25_100_1,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,100
7,blue,7,1, The machine dispensed some of the blue ones.,25_100_1,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,25
7,orange,7,0, The machine dispensed some of the blue ones.,25_100_1,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,1,100
8,orange,8,1, The machine dispensed,25_60_2,many_many,1,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
8,blue,8,0, The machine dispensed,25_60_2,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
8,orange,8,1, The machine dispensed many of the,25_60_2,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
8,blue,8,0, The machine dispensed many of the,25_60_2,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
8,orange,8,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,60
8,blue,8,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,1,25
9,blue,1,0, The machine dispensed,60_90_2,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
9,orange,1,1, The machine dispensed,60_90_2,many_many,2,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
9,blue,1,0, The machine dispensed many of the,60_90_2,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
9,orange,1,1, The machine dispensed many of the,60_90_2,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
9,blue,1,0, The machine dispensed many of the orange ones.,60_90_2,many_many,1,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
9,orange,1,1, The machine dispensed many of the orange ones.,60_90_2,many_many,2,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
10,orange,2,0, The machine dispensed,25_60_2,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
10,blue,2,1, The machine dispensed,25_60_2,many_many,2,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,60
10,orange,2,0, The machine dispensed many of the,25_60_2,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
10,blue,2,1, The machine dispensed many of the,25_60_2,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,60
10,orange,2,0, The machine dispensed many of the blue ones.,25_60_2,many_many,1,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
10,blue,2,1, The machine dispensed many of the blue ones.,25_60_2,many_many,2,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,60
11,orange,3,1, The machine dispensed,25_100_1,many_many,1,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,100
11,blue,3,0, The machine dispensed,25_100_1,many_many,2,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
11,orange,3,1, The machine dispensed some of the,25_100_1,many_many,1,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,100
11,blue,3,0, The machine dispensed some of the,25_100_1,many_many,2,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
11,orange,3,0, The machine dispensed some of the blue ones.,25_100_1,many_many,1,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,100
11,blue,3,1, The machine dispensed some of the blue ones.,25_100_1,many_many,2,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,25
12,blue,4,0, The machine dispensed,25_60_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
12,orange,4,1, The machine dispensed,25_60_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
12,blue,4,0, The machine dispensed some of the,25_60_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
12,orange,4,1, The machine dispensed some of the,25_60_1,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
12,blue,4,1, The machine dispensed some of the blue ones.,25_60_1,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
12,orange,4,0, The machine dispensed some of the blue ones.,25_60_1,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
13,blue,5,1, The machine dispensed,25_100_2,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,100
13,orange,5,0, The machine dispensed,25_100_2,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
13,blue,5,1, The machine dispensed all of the,25_100_2,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,100
13,orange,5,0, The machine dispensed all of the,25_100_2,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
13,blue,5,1, The machine dispensed all of the blue ones.,25_100_2,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,100
13,orange,5,0, The machine dispensed all of the blue ones.,25_100_2,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,25
14,orange,6,0, The machine dispensed,40_0_2,many_many,1,10.778583333333334,310,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,0
14,blue,6,1, The machine dispensed,40_0_2,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,40
14,orange,6,0, The machine dispensed none of the,40_0_2,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,0
14,blue,6,1, The machine dispensed none of the,40_0_2,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,40
14,orange,6,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,10.778583333333334,310,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,0
14,blue,6,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,10.778583333333334,310,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",9,2,40
15,blue,7,1, The machine dispensed,60_90_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
15,orange,7,0, The machine dispensed,60_90_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
15,blue,7,1, The machine dispensed many of the,60_90_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
15,orange,7,0, The machine dispensed many of the,60_90_1,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
15,blue,7,1, The machine dispensed many of the blue ones.,60_90_1,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,60
15,orange,7,0, The machine dispensed many of the blue ones.,60_90_1,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,90
16,blue,8,1, The machine dispensed,40_0_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,40
16,orange,8,0, The machine dispensed,40_0_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,0
16,blue,8,1, The machine dispensed some of the,40_0_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,40
16,orange,8,0, The machine dispensed some of the,40_0_1,many_many,2,10.778583333333334,310,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,0
16,blue,8,1, The machine dispensed some of the blue ones.,40_0_1,many_many,1,10.778583333333334,310,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,40
16,orange,8,0, The machine dispensed some of the blue ones.,40_0_1,many_many,2,10.778583333333334,310,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,2,0
17,blue,1,1, The machine dispensed,60_90_1,many_many,1,10.778583333333334,310,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,3,60
17,orange,1,0, The machine dispensed,60_90_1,many_many,2,10.778583333333334,310,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,3,90
17,blue,1,1, The machine dispensed many of the,60_90_1,many_many,1,10.778583333333334,310,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",9,3,60
