color,Answer.time_in_minutes,label,quantifier,block_trial,type,Answer.bonus,utterance,position,block,Answer.condition,init_images,utterance_label,trial,percentage,workerid,clicked
blue,9.520383333333333,competitor,none,4,0_100_1,191, The machine dispensed none of the orange ones.,2,0,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,4,100,8,1
orange,9.520383333333333,target,many,1,50_90_2,191, The machine dispensed,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,5,90,8,1
blue,9.520383333333333,competitor,many,1,50_90_2,191, The machine dispensed,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,5,50,8,0
orange,9.520383333333333,target,many,1,50_90_2,191, The machine dispensed many of the,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,5,90,8,1
blue,9.520383333333333,competitor,many,1,50_90_2,191, The machine dispensed many of the,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,5,50,8,0
orange,9.520383333333333,target,many,1,50_90_2,191, The machine dispensed many of the orange ones.,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,5,90,8,1
blue,9.520383333333333,competitor,many,1,50_90_2,191, The machine dispensed many of the orange ones.,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,5,50,8,0
blue,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,6,50,8,1
orange,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,6,90,8,0
blue,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed some of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,6,50,8,1
orange,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed some of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,6,90,8,0
blue,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed some of the blue ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,6,50,8,1
orange,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed some of the blue ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,6,90,8,0
blue,9.520383333333333,competitor,many,3,90_0_1,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,7,0,8,1
orange,9.520383333333333,target,many,3,90_0_1,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,7,90,8,0
blue,9.520383333333333,competitor,many,3,90_0_1,191, The machine dispensed many of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,7,0,8,0
orange,9.520383333333333,target,many,3,90_0_1,191, The machine dispensed many of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,7,90,8,1
blue,9.520383333333333,competitor,many,3,90_0_1,191, The machine dispensed many of the orange ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,7,0,8,0
orange,9.520383333333333,target,many,3,90_0_1,191, The machine dispensed many of the orange ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,7,90,8,1
blue,9.520383333333333,target,all,4,75_100_2,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,8,100,8,1
orange,9.520383333333333,competitor,all,4,75_100_2,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,8,75,8,0
blue,9.520383333333333,target,all,4,75_100_2,191, The machine dispensed all of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,8,100,8,1
orange,9.520383333333333,competitor,all,4,75_100_2,191, The machine dispensed all of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,8,75,8,0
blue,9.520383333333333,target,all,4,75_100_2,191, The machine dispensed all of the blue ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,8,100,8,1
orange,9.520383333333333,competitor,all,4,75_100_2,191, The machine dispensed all of the blue ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,8,75,8,0
blue,9.520383333333333,competitor,some,5,25_50_2,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,9,25,8,0
orange,9.520383333333333,target,some,5,25_50_2,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,9,50,8,1
blue,9.520383333333333,competitor,some,5,25_50_2,191, The machine dispensed some of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,9,25,8,1
orange,9.520383333333333,target,some,5,25_50_2,191, The machine dispensed some of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,9,50,8,0
blue,9.520383333333333,competitor,some,5,25_50_2,191, The machine dispensed some of the orange ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,9,25,8,0
orange,9.520383333333333,target,some,5,25_50_2,191, The machine dispensed some of the orange ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,9,50,8,1
blue,9.520383333333333,target,many,6,75_100_1,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,10,75,8,1
orange,9.520383333333333,competitor,many,6,75_100_1,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,10,100,8,0
blue,9.520383333333333,target,many,6,75_100_1,191, The machine dispensed many of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,10,75,8,1
orange,9.520383333333333,competitor,many,6,75_100_1,191, The machine dispensed many of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,10,100,8,0
blue,9.520383333333333,target,many,6,75_100_1,191, The machine dispensed many of the blue ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,10,75,8,1
orange,9.520383333333333,competitor,many,6,75_100_1,191, The machine dispensed many of the blue ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,10,100,8,0
orange,9.520383333333333,target,some,7,25_50_1,191, The machine dispensed,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,11,25,8,1
blue,9.520383333333333,competitor,some,7,25_50_1,191, The machine dispensed,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,11,50,8,0
orange,9.520383333333333,target,some,7,25_50_1,191, The machine dispensed some of the,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,11,25,8,1
blue,9.520383333333333,competitor,some,7,25_50_1,191, The machine dispensed some of the,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,11,50,8,0
orange,9.520383333333333,target,some,7,25_50_1,191, The machine dispensed some of the orange ones.,1,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,11,25,8,1
blue,9.520383333333333,competitor,some,7,25_50_1,191, The machine dispensed some of the orange ones.,2,1,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,11,50,8,0
blue,9.520383333333333,target,none,8,90_0_2,191, The machine dispensed,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,12,0,8,1
orange,9.520383333333333,competitor,none,8,90_0_2,191, The machine dispensed,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,12,90,8,0
blue,9.520383333333333,target,none,8,90_0_2,191, The machine dispensed none of the,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,12,0,8,1
orange,9.520383333333333,competitor,none,8,90_0_2,191, The machine dispensed none of the,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,12,90,8,0
blue,9.520383333333333,target,none,8,90_0_2,191, The machine dispensed none of the blue ones.,1,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,12,0,8,1
orange,9.520383333333333,competitor,none,8,90_0_2,191, The machine dispensed none of the blue ones.,2,1,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,12,90,8,0
blue,9.520383333333333,target,some,1,25_50_2,191, The machine dispensed,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,13,50,8,1
orange,9.520383333333333,competitor,some,1,25_50_2,191, The machine dispensed,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,13,25,8,0
blue,9.520383333333333,target,some,1,25_50_2,191, The machine dispensed some of the,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,13,50,8,1
orange,9.520383333333333,competitor,some,1,25_50_2,191, The machine dispensed some of the,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,13,25,8,0
blue,9.520383333333333,target,some,1,25_50_2,191, The machine dispensed some of the blue ones.,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,13,50,8,1
orange,9.520383333333333,competitor,some,1,25_50_2,191, The machine dispensed some of the blue ones.,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,13,25,8,0
orange,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,14,50,8,1
blue,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,14,90,8,0
orange,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed some of the,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,14,50,8,1
blue,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed some of the,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,14,90,8,0
orange,9.520383333333333,target,some,2,50_90_1,191, The machine dispensed some of the orange ones.,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,14,50,8,1
blue,9.520383333333333,competitor,some,2,50_90_1,191, The machine dispensed some of the orange ones.,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,14,90,8,0
blue,9.520383333333333,competitor,many,3,50_90_2,191, The machine dispensed,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,15,50,8,1
orange,9.520383333333333,target,many,3,50_90_2,191, The machine dispensed,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,15,90,8,0
blue,9.520383333333333,competitor,many,3,50_90_2,191, The machine dispensed many of the,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,15,50,8,1
orange,9.520383333333333,target,many,3,50_90_2,191, The machine dispensed many of the,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,15,90,8,0
blue,9.520383333333333,competitor,many,3,50_90_2,191, The machine dispensed many of the orange ones.,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,15,50,8,0
orange,9.520383333333333,target,many,3,50_90_2,191, The machine dispensed many of the orange ones.,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,15,90,8,1
blue,9.520383333333333,competitor,none,4,90_0_2,191, The machine dispensed,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,16,90,8,1
orange,9.520383333333333,target,none,4,90_0_2,191, The machine dispensed,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,16,0,8,0
blue,9.520383333333333,competitor,none,4,90_0_2,191, The machine dispensed none of the,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,16,90,8,1
orange,9.520383333333333,target,none,4,90_0_2,191, The machine dispensed none of the,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,16,0,8,0
blue,9.520383333333333,competitor,none,4,90_0_2,191, The machine dispensed none of the orange ones.,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,16,90,8,0
orange,9.520383333333333,target,none,4,90_0_2,191, The machine dispensed none of the orange ones.,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,16,0,8,1
blue,9.520383333333333,competitor,some,5,25_50_1,191, The machine dispensed,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,17,50,8,1
orange,9.520383333333333,target,some,5,25_50_1,191, The machine dispensed,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,17,25,8,0
blue,9.520383333333333,competitor,some,5,25_50_1,191, The machine dispensed some of the,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,17,50,8,1
orange,9.520383333333333,target,some,5,25_50_1,191, The machine dispensed some of the,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,17,25,8,0
blue,9.520383333333333,competitor,some,5,25_50_1,191, The machine dispensed some of the orange ones.,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,17,50,8,0
orange,9.520383333333333,target,some,5,25_50_1,191, The machine dispensed some of the orange ones.,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,17,25,8,1
blue,9.520383333333333,competitor,many,6,90_0_1,191, The machine dispensed,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,18,0,8,0
orange,9.520383333333333,target,many,6,90_0_1,191, The machine dispensed,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,18,90,8,1
blue,9.520383333333333,competitor,many,6,90_0_1,191, The machine dispensed many of the,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,18,0,8,0
orange,9.520383333333333,target,many,6,90_0_1,191, The machine dispensed many of the,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,18,90,8,1
blue,9.520383333333333,competitor,many,6,90_0_1,191, The machine dispensed many of the orange ones.,1,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,18,0,8,0
orange,9.520383333333333,target,many,6,90_0_1,191, The machine dispensed many of the orange ones.,2,2,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,18,90,8,1
orange,9.520383333333333,competitor,all,7,75_100_2,191, The machine dispensed,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,19,75,8,0
blue,9.520383333333333,target,all,7,75_100_2,191, The machine dispensed,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,19,100,8,1
orange,9.520383333333333,competitor,all,7,75_100_2,191, The machine dispensed all of the,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,19,75,8,0
blue,9.520383333333333,target,all,7,75_100_2,191, The machine dispensed all of the,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,19,100,8,1
orange,9.520383333333333,competitor,all,7,75_100_2,191, The machine dispensed all of the blue ones.,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,19,75,8,0
blue,9.520383333333333,target,all,7,75_100_2,191, The machine dispensed all of the blue ones.,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,19,100,8,1
orange,9.520383333333333,target,many,8,75_100_1,191, The machine dispensed,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,20,75,8,0
blue,9.520383333333333,competitor,many,8,75_100_1,191, The machine dispensed,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,20,100,8,1
orange,9.520383333333333,target,many,8,75_100_1,191, The machine dispensed many of the,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,20,75,8,0
blue,9.520383333333333,competitor,many,8,75_100_1,191, The machine dispensed many of the,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,20,100,8,1
orange,9.520383333333333,target,many,8,75_100_1,191, The machine dispensed many of the orange ones.,1,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,20,75,8,1
blue,9.520383333333333,competitor,many,8,75_100_1,191, The machine dispensed many of the orange ones.,2,2,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,20,100,8,0
orange,9.520383333333333,competitor,all,1,75_100_2,191, The machine dispensed,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,21,75,8,1
blue,9.520383333333333,target,all,1,75_100_2,191, The machine dispensed,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,21,100,8,0
orange,9.520383333333333,competitor,all,1,75_100_2,191, The machine dispensed all of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,21,75,8,1
blue,9.520383333333333,target,all,1,75_100_2,191, The machine dispensed all of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,21,100,8,0
orange,9.520383333333333,competitor,all,1,75_100_2,191, The machine dispensed all of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,21,75,8,0
blue,9.520383333333333,target,all,1,75_100_2,191, The machine dispensed all of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,21,100,8,1
blue,9.520383333333333,target,none,2,90_0_2,191, The machine dispensed,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,22,0,8,0
orange,9.520383333333333,competitor,none,2,90_0_2,191, The machine dispensed,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,22,90,8,1
blue,9.520383333333333,target,none,2,90_0_2,191, The machine dispensed none of the,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,22,0,8,0
orange,9.520383333333333,competitor,none,2,90_0_2,191, The machine dispensed none of the,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,22,90,8,1
blue,9.520383333333333,target,none,2,90_0_2,191, The machine dispensed none of the blue ones.,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,22,0,8,1
