clicked,color,utterance_label,type,quantifier,Answer.time_in_minutes,Answer.bonus,Answer.condition,block,percentage,workerid,label,block_trial,position,trial,utterance,init_images
1,blue,color,25_100_2,all,10.072633333333334,197,most,3,100,7,target,5,1,25, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_100_2,all,10.072633333333334,197,most,3,25,7,competitor,5,2,25, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,25_100_1,some,10.072633333333334,197,most,3,25,7,target,6,1,26, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_100_1,some,10.072633333333334,197,most,3,100,7,competitor,6,2,26, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,25_100_1,some,10.072633333333334,197,most,3,25,7,target,6,1,26, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,25_100_1,some,10.072633333333334,197,most,3,100,7,competitor,6,2,26, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_100_1,some,10.072633333333334,197,most,3,25,7,target,6,1,26, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_100_1,some,10.072633333333334,197,most,3,100,7,competitor,6,2,26, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_1,some,10.072633333333334,197,most,3,25,7,target,7,1,27, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_60_1,some,10.072633333333334,197,most,3,60,7,competitor,7,2,27, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,25_60_1,some,10.072633333333334,197,most,3,25,7,target,7,1,27, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,25_60_1,some,10.072633333333334,197,most,3,60,7,competitor,7,2,27, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,25_60_1,some,10.072633333333334,197,most,3,25,7,target,7,1,27, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,25_60_1,some,10.072633333333334,197,most,3,60,7,competitor,7,2,27, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,prior,60_90_1,most,10.072633333333334,197,most,3,60,7,target,8,1,28, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,60_90_1,most,10.072633333333334,197,most,3,90,7,competitor,8,2,28, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,60_90_1,most,10.072633333333334,197,most,3,60,7,target,8,1,28, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,60_90_1,most,10.072633333333334,197,most,3,90,7,competitor,8,2,28, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,60_90_1,most,10.072633333333334,197,most,3,60,7,target,8,1,28, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,60_90_1,most,10.072633333333334,197,most,3,90,7,competitor,8,2,28, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,prior,25_100_1,some,10.072633333333334,197,most,4,100,7,competitor,1,1,29, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_100_1,some,10.072633333333334,197,most,4,25,7,target,1,2,29, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_100_1,some,10.072633333333334,197,most,4,100,7,competitor,1,1,29, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_100_1,some,10.072633333333334,197,most,4,25,7,target,1,2,29, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_100_1,some,10.072633333333334,197,most,4,100,7,competitor,1,1,29, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_100_1,some,10.072633333333334,197,most,4,25,7,target,1,2,29, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,prior,60_90_2,most,10.072633333333334,197,most,4,90,7,target,2,1,30, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_2,most,10.072633333333334,197,most,4,60,7,competitor,2,2,30, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,60_90_2,most,10.072633333333334,197,most,4,90,7,target,2,1,30, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,60_90_2,most,10.072633333333334,197,most,4,60,7,competitor,2,2,30, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,60_90_2,most,10.072633333333334,197,most,4,90,7,target,2,1,30, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,60_90_2,most,10.072633333333334,197,most,4,60,7,competitor,2,2,30, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,40_0_2,none,10.072633333333334,197,most,4,40,7,competitor,3,1,31, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,40_0_2,none,10.072633333333334,197,most,4,0,7,target,3,2,31, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,40_0_2,none,10.072633333333334,197,most,4,40,7,competitor,3,1,31, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,40_0_2,none,10.072633333333334,197,most,4,0,7,target,3,2,31, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,40_0_2,none,10.072633333333334,197,most,4,40,7,competitor,3,1,31, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,40_0_2,none,10.072633333333334,197,most,4,0,7,target,3,2,31, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,25_60_2,most,10.072633333333334,197,most,4,25,7,competitor,4,1,32, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_2,most,10.072633333333334,197,most,4,60,7,target,4,2,32, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,25_60_2,most,10.072633333333334,197,most,4,25,7,competitor,4,1,32, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,25_60_2,most,10.072633333333334,197,most,4,60,7,target,4,2,32, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,25_60_2,most,10.072633333333334,197,most,4,25,7,competitor,4,1,32, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,25_60_2,most,10.072633333333334,197,most,4,60,7,target,4,2,32, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,60_90_1,most,10.072633333333334,197,most,4,60,7,target,5,1,33, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_1,most,10.072633333333334,197,most,4,90,7,competitor,5,2,33, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,60_90_1,most,10.072633333333334,197,most,4,60,7,target,5,1,33, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,60_90_1,most,10.072633333333334,197,most,4,90,7,competitor,5,2,33, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,60_90_1,most,10.072633333333334,197,most,4,60,7,target,5,1,33, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,60_90_1,most,10.072633333333334,197,most,4,90,7,competitor,5,2,33, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_60_1,some,10.072633333333334,197,most,4,25,7,target,6,1,34, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_1,some,10.072633333333334,197,most,4,60,7,competitor,6,2,34, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,25_60_1,some,10.072633333333334,197,most,4,25,7,target,6,1,34, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,25_60_1,some,10.072633333333334,197,most,4,60,7,competitor,6,2,34, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_60_1,some,10.072633333333334,197,most,4,25,7,target,6,1,34, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_60_1,some,10.072633333333334,197,most,4,60,7,competitor,6,2,34, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,25_100_2,all,10.072633333333334,197,most,4,100,7,target,7,1,35, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_100_2,all,10.072633333333334,197,most,4,25,7,competitor,7,2,35, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,25_100_2,all,10.072633333333334,197,most,4,100,7,target,7,1,35, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,25_100_2,all,10.072633333333334,197,most,4,25,7,competitor,7,2,35, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_100_2,all,10.072633333333334,197,most,4,100,7,target,7,1,35, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_100_2,all,10.072633333333334,197,most,4,25,7,competitor,7,2,35, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,40_0_1,some,10.072633333333334,197,most,4,40,7,target,8,1,36, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,40_0_1,some,10.072633333333334,197,most,4,0,7,competitor,8,2,36, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,40_0_1,some,10.072633333333334,197,most,4,40,7,target,8,1,36, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,40_0_1,some,10.072633333333334,197,most,4,0,7,competitor,8,2,36, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,40_0_1,some,10.072633333333334,197,most,4,40,7,target,8,1,36, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,40_0_1,some,10.072633333333334,197,most,4,0,7,competitor,8,2,36, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,40_0_2,none,10.072633333333334,197,most,5,0,7,target,1,1,37, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,40_0_2,none,10.072633333333334,197,most,5,40,7,competitor,1,2,37, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,40_0_2,none,10.072633333333334,197,most,5,0,7,target,1,1,37, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,40_0_2,none,10.072633333333334,197,most,5,40,7,competitor,1,2,37, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,40_0_2,none,10.072633333333334,197,most,5,0,7,target,1,1,37, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,40_0_2,none,10.072633333333334,197,most,5,40,7,competitor,1,2,37, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_100_1,some,10.072633333333334,197,most,5,100,7,competitor,2,1,38, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_100_1,some,10.072633333333334,197,most,5,25,7,target,2,2,38, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_100_1,some,10.072633333333334,197,most,5,100,7,competitor,2,1,38, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_100_1,some,10.072633333333334,197,most,5,25,7,target,2,2,38, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_100_1,some,10.072633333333334,197,most,5,100,7,competitor,2,1,38, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_100_1,some,10.072633333333334,197,most,5,25,7,target,2,2,38, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_2,most,10.072633333333334,197,most,5,60,7,competitor,3,1,39, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,60_90_2,most,10.072633333333334,197,most,5,90,7,target,3,2,39, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,60_90_2,most,10.072633333333334,197,most,5,60,7,competitor,3,1,39, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,60_90_2,most,10.072633333333334,197,most,5,90,7,target,3,2,39, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,60_90_2,most,10.072633333333334,197,most,5,60,7,competitor,3,1,39, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,60_90_2,most,10.072633333333334,197,most,5,90,7,target,3,2,39, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,25_100_2,all,10.072633333333334,197,most,5,25,7,competitor,4,1,40, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_100_2,all,10.072633333333334,197,most,5,100,7,target,4,2,40, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,25_100_2,all,10.072633333333334,197,most,5,25,7,competitor,4,1,40, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,25_100_2,all,10.072633333333334,197,most,5,100,7,target,4,2,40, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,25_100_2,all,10.072633333333334,197,most,5,25,7,competitor,4,1,40, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,25_100_2,all,10.072633333333334,197,most,5,100,7,target,4,2,40, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,25_60_1,some,10.072633333333334,197,most,5,25,7,target,5,1,41, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_1,some,10.072633333333334,197,most,5,60,7,competitor,5,2,41, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,25_60_1,some,10.072633333333334,197,most,5,25,7,target,5,1,41, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,25_60_1,some,10.072633333333334,197,most,5,60,7,competitor,5,2,41, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_60_1,some,10.072633333333334,197,most,5,25,7,target,5,1,41, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_60_1,some,10.072633333333334,197,most,5,60,7,competitor,5,2,41, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,60_90_1,most,10.072633333333334,197,most,5,60,7,target,6,1,42, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_1,most,10.072633333333334,197,most,5,90,7,competitor,6,2,42, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,60_90_1,most,10.072633333333334,197,most,5,60,7,target,6,1,42, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,60_90_1,most,10.072633333333334,197,most,5,90,7,competitor,6,2,42, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,60_90_1,most,10.072633333333334,197,most,5,60,7,target,6,1,42, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,60_90_1,most,10.072633333333334,197,most,5,90,7,competitor,6,2,42, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,prior,25_60_2,most,10.072633333333334,197,most,5,25,7,competitor,7,1,43, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_60_2,most,10.072633333333334,197,most,5,60,7,target,7,2,43, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_60_2,most,10.072633333333334,197,most,5,25,7,competitor,7,1,43, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_60_2,most,10.072633333333334,197,most,5,60,7,target,7,2,43, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
