type,trial,workerid,quantifier,block,color,Answer.time_in_minutes,Answer.bonus,label,utterance,block_trial,Answer.condition,position,utterance_label,init_images,percentage,clicked
0_100_2,4,9,all,0,blue,5.904566666666667,201.5,target, The machine dispensed,4,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,1
0_100_2,4,9,all,0,orange,5.904566666666667,201.5,competitor, The machine dispensed,4,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
0_100_2,4,9,all,0,blue,5.904566666666667,201.5,target, The machine dispensed all of the,4,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,1
0_100_2,4,9,all,0,orange,5.904566666666667,201.5,competitor, The machine dispensed all of the,4,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
0_100_2,4,9,all,0,blue,5.904566666666667,201.5,target, The machine dispensed all of the blue ones.,4,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,1
0_100_2,4,9,all,0,orange,5.904566666666667,201.5,competitor, The machine dispensed all of the blue ones.,4,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
75_100_2,5,9,all,1,orange,5.904566666666667,201.5,target, The machine dispensed,1,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
75_100_2,5,9,all,1,blue,5.904566666666667,201.5,competitor, The machine dispensed,1,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
75_100_2,5,9,all,1,orange,5.904566666666667,201.5,target, The machine dispensed all of the,1,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
75_100_2,5,9,all,1,blue,5.904566666666667,201.5,competitor, The machine dispensed all of the,1,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_2,5,9,all,1,orange,5.904566666666667,201.5,target, The machine dispensed all of the orange ones.,1,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
75_100_2,5,9,all,1,blue,5.904566666666667,201.5,competitor, The machine dispensed all of the orange ones.,1,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_1,6,9,many,1,orange,5.904566666666667,201.5,target, The machine dispensed,2,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
75_100_1,6,9,many,1,blue,5.904566666666667,201.5,competitor, The machine dispensed,2,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
75_100_1,6,9,many,1,orange,5.904566666666667,201.5,target, The machine dispensed many of the,2,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
75_100_1,6,9,many,1,blue,5.904566666666667,201.5,competitor, The machine dispensed many of the,2,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
75_100_1,6,9,many,1,orange,5.904566666666667,201.5,target, The machine dispensed many of the orange ones.,2,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
75_100_1,6,9,many,1,blue,5.904566666666667,201.5,competitor, The machine dispensed many of the orange ones.,2,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
90_0_1,7,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed,3,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
90_0_1,7,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed,3,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
90_0_1,7,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed many of the,3,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
90_0_1,7,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the,3,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
90_0_1,7,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed many of the blue ones.,3,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
90_0_1,7,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the blue ones.,3,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,0
50_90_2,8,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed,4,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,0
50_90_2,8,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed,4,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
50_90_2,8,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed many of the,4,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,0
50_90_2,8,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the,4,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
50_90_2,8,9,many,1,blue,5.904566666666667,201.5,target, The machine dispensed many of the blue ones.,4,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
50_90_2,8,9,many,1,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the blue ones.,4,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,0
25_50_2,9,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed,5,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
25_50_2,9,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed,5,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,1
25_50_2,9,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed some of the,5,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
25_50_2,9,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the,5,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,1
25_50_2,9,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed some of the orange ones.,5,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
25_50_2,9,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the orange ones.,5,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,0
50_90_1,10,9,some,1,orange,5.904566666666667,201.5,competitor, The machine dispensed,6,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
50_90_1,10,9,some,1,blue,5.904566666666667,201.5,target, The machine dispensed,6,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
50_90_1,10,9,some,1,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the,6,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
50_90_1,10,9,some,1,blue,5.904566666666667,201.5,target, The machine dispensed some of the,6,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
50_90_1,10,9,some,1,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the blue ones.,6,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,0
50_90_1,10,9,some,1,blue,5.904566666666667,201.5,target, The machine dispensed some of the blue ones.,6,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
25_50_1,11,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed,7,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,0
25_50_1,11,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed,7,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
25_50_1,11,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed some of the,7,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,0
25_50_1,11,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the,7,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
25_50_1,11,9,some,1,orange,5.904566666666667,201.5,target, The machine dispensed some of the orange ones.,7,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,1
25_50_1,11,9,some,1,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the orange ones.,7,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
90_0_2,12,9,none,1,blue,5.904566666666667,201.5,target, The machine dispensed,8,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,1
90_0_2,12,9,none,1,orange,5.904566666666667,201.5,competitor, The machine dispensed,8,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,0
90_0_2,12,9,none,1,blue,5.904566666666667,201.5,target, The machine dispensed none of the,8,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,1
90_0_2,12,9,none,1,orange,5.904566666666667,201.5,competitor, The machine dispensed none of the,8,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,0
90_0_2,12,9,none,1,blue,5.904566666666667,201.5,target, The machine dispensed none of the blue ones.,8,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,1
90_0_2,12,9,none,1,orange,5.904566666666667,201.5,competitor, The machine dispensed none of the blue ones.,8,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,0
50_90_1,13,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed,1,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
50_90_1,13,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed,1,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,0
50_90_1,13,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the,1,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,0
50_90_1,13,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed some of the,1,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
50_90_1,13,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the blue ones.,1,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,0
50_90_1,13,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed some of the blue ones.,1,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",50,1
75_100_2,14,9,all,2,orange,5.904566666666667,201.5,competitor, The machine dispensed,2,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_2,14,9,all,2,blue,5.904566666666667,201.5,target, The machine dispensed,2,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
75_100_2,14,9,all,2,orange,5.904566666666667,201.5,competitor, The machine dispensed all of the,2,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_2,14,9,all,2,blue,5.904566666666667,201.5,target, The machine dispensed all of the,2,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
75_100_2,14,9,all,2,orange,5.904566666666667,201.5,competitor, The machine dispensed all of the blue ones.,2,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_2,14,9,all,2,blue,5.904566666666667,201.5,target, The machine dispensed all of the blue ones.,2,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
25_50_1,15,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed,3,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,0
25_50_1,15,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed,3,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
25_50_1,15,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed some of the,3,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,0
25_50_1,15,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the,3,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
25_50_1,15,9,some,2,blue,5.904566666666667,201.5,target, The machine dispensed some of the blue ones.,3,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,1
25_50_1,15,9,some,2,orange,5.904566666666667,201.5,competitor, The machine dispensed some of the blue ones.,3,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,0
90_0_2,16,9,none,2,orange,5.904566666666667,201.5,target, The machine dispensed,4,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,0
90_0_2,16,9,none,2,blue,5.904566666666667,201.5,competitor, The machine dispensed,4,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
90_0_2,16,9,none,2,orange,5.904566666666667,201.5,target, The machine dispensed none of the,4,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,1
90_0_2,16,9,none,2,blue,5.904566666666667,201.5,competitor, The machine dispensed none of the,4,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,0
90_0_2,16,9,none,2,orange,5.904566666666667,201.5,target, The machine dispensed none of the orange ones.,4,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,1
90_0_2,16,9,none,2,blue,5.904566666666667,201.5,competitor, The machine dispensed none of the orange ones.,4,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,0
90_0_1,17,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed,5,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,0
90_0_1,17,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed,5,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
90_0_1,17,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the,5,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,0
90_0_1,17,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed many of the,5,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
90_0_1,17,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the blue ones.,5,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,0
90_0_1,17,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed many of the blue ones.,5,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,1
75_100_1,18,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed,6,many_some,1,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,1
75_100_1,18,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed,6,many_some,2,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,0
75_100_1,18,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the,6,many_some,1,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
75_100_1,18,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed many of the,6,many_some,2,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
75_100_1,18,9,many,2,orange,5.904566666666667,201.5,competitor, The machine dispensed many of the blue ones.,6,many_some,1,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,0
75_100_1,18,9,many,2,blue,5.904566666666667,201.5,target, The machine dispensed many of the blue ones.,6,many_some,2,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,1
50_90_2,19,9,many,2,blue,5.904566666666667,201.5,competitor, The machine dispensed,7,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,0
50_90_2,19,9,many,2,orange,5.904566666666667,201.5,target, The machine dispensed,7,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
50_90_2,19,9,many,2,blue,5.904566666666667,201.5,competitor, The machine dispensed many of the,7,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,0
50_90_2,19,9,many,2,orange,5.904566666666667,201.5,target, The machine dispensed many of the,7,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
50_90_2,19,9,many,2,blue,5.904566666666667,201.5,competitor, The machine dispensed many of the orange ones.,7,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,0
50_90_2,19,9,many,2,orange,5.904566666666667,201.5,target, The machine dispensed many of the orange ones.,7,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,1
25_50_2,20,9,some,2,blue,5.904566666666667,201.5,competitor, The machine dispensed,8,many_some,1,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,0
25_50_2,20,9,some,2,orange,5.904566666666667,201.5,target, The machine dispensed,8,many_some,2,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
25_50_2,20,9,some,2,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the,8,many_some,1,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,0
25_50_2,20,9,some,2,orange,5.904566666666667,201.5,target, The machine dispensed some of the,8,many_some,2,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
25_50_2,20,9,some,2,blue,5.904566666666667,201.5,competitor, The machine dispensed some of the orange ones.,8,many_some,1,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,0
25_50_2,20,9,some,2,orange,5.904566666666667,201.5,target, The machine dispensed some of the orange ones.,8,many_some,2,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",50,1
